experiment_id,run,sample_index,timestamp_ms,sensor,channel,phase,raw_value,raw_valid,injection,fault_active,expected_fault,injected_value,injected_valid,detected_flags,active_flags,health_score,state
sht30_temperature_v02,0,1145,1146137,SHT30,temperature_C,BASELINE,27.35523,True,PASS,False,NONE,27.35523,True,0,,100,HEALTHY
sht30_temperature_v02,0,1146,1147137,SHT30,temperature_C,BASELINE,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,0,1147,1148137,SHT30,temperature_C,BASELINE,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,0,1148,1149137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1149,1150137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1150,1151137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1151,1152137,SHT30,temperature_C,BASELINE,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,0,1152,1153137,SHT30,temperature_C,BASELINE,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,0,1153,1154137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1154,1155137,SHT30,temperature_C,BASELINE,27.35523,True,PASS,False,NONE,27.35523,True,0,,100,HEALTHY
sht30_temperature_v02,0,1155,1156137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1156,1157137,SHT30,temperature_C,BASELINE,27.35523,True,PASS,False,NONE,27.35523,True,0,,100,HEALTHY
sht30_temperature_v02,0,1157,1158137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1158,1159137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1159,1160137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1160,1161137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1161,1162137,SHT30,temperature_C,BASELINE,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,0,1162,1163137,SHT30,temperature_C,BASELINE,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,0,1163,1164137,SHT30,temperature_C,BASELINE,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,0,1164,1165137,SHT30,temperature_C,BASELINE,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,0,1165,1166137,SHT30,temperature_C,BASELINE,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,0,1166,1167137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1167,1168137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1168,1169137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1169,1170137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1170,1171137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1171,1172137,SHT30,temperature_C,BASELINE,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,0,1172,1173137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1173,1174137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1174,1175137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1175,1176137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1176,1177137,SHT30,temperature_C,BASELINE,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,0,1177,1178137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1178,1179137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1179,1180137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1180,1181137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1181,1182137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1182,1183137,SHT30,temperature_C,BASELINE,27.28313,True,PASS,False,NONE,27.28313,True,0,,100,HEALTHY
sht30_temperature_v02,0,1183,1184137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1184,1185137,SHT30,temperature_C,BASELINE,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,0,1185,1186137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1186,1187137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1187,1188137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1188,1189137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1189,1190137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1190,1191137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1191,1192137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1192,1193137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1193,1194137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1194,1195137,SHT30,temperature_C,BASELINE,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,0,1195,1196137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1196,1197137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1197,1198137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1198,1199137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1199,1200137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1200,1201137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1201,1202137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1202,1203137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1203,1204137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1204,1205137,SHT30,temperature_C,BASELINE,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,0,1205,1206137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1206,1207137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1207,1208137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1208,1209137,SHT30,temperature_C,BASELINE,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,0,1209,1210137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1210,1211137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1211,1212137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1212,1213137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1213,1214137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1214,1215137,SHT30,temperature_C,BASELINE,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,0,1215,1216137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1216,1217137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1217,1218137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1218,1219137,SHT30,temperature_C,BASELINE,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,0,1219,1220137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1220,1221137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1221,1222137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1222,1223137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1223,1224137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1224,1225137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1225,1226137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1226,1227137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1227,1228137,SHT30,temperature_C,BASELINE,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,0,1228,1229137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1229,1230137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1230,1231137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1231,1232137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1232,1233137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1233,1234137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1234,1235137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1235,1236137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1236,1237137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1237,1238137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1238,1239137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1239,1240137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1240,1241137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1241,1242137,SHT30,temperature_C,BASELINE,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,0,1242,1243137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1243,1244137,SHT30,temperature_C,BASELINE,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,0,1244,1245137,SHT30,temperature_C,BASELINE,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,0,1245,1246137,SHT30,temperature_C,BASELINE,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,0,1246,1247137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1247,1248137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1248,1249137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1249,1250137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1250,1251137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1251,1252137,SHT30,temperature_C,BASELINE,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,0,1252,1253137,SHT30,temperature_C,BASELINE,27.28313,True,PASS,False,NONE,27.28313,True,0,,100,HEALTHY
sht30_temperature_v02,0,1253,1254137,SHT30,temperature_C,BASELINE,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,0,1254,1255137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1255,1256137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1256,1257137,SHT30,temperature_C,BASELINE,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,0,1257,1258137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1258,1259137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1259,1260137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1260,1261137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1261,1262137,SHT30,temperature_C,BASELINE,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,0,1262,1263137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1263,1264137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1264,1265137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1265,1266137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1266,1267137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1267,1268137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1268,1269137,SHT30,temperature_C,BASELINE,27.28313,True,PASS,False,NONE,27.28313,True,0,,100,HEALTHY
sht30_temperature_v02,0,1269,1270137,SHT30,temperature_C,BASELINE,27.25643,True,PASS,False,NONE,27.25643,True,0,,100,HEALTHY
sht30_temperature_v02,0,1270,1271137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1271,1272137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1272,1273137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1273,1274137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1274,1275137,SHT30,temperature_C,BASELINE,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,0,1275,1276137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1276,1277137,SHT30,temperature_C,BASELINE,27.28313,True,PASS,False,NONE,27.28313,True,0,,100,HEALTHY
sht30_temperature_v02,0,1277,1278137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1278,1279137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1279,1280137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1280,1281137,SHT30,temperature_C,BASELINE,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,0,1281,1282137,SHT30,temperature_C,BASELINE,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,0,1282,1283137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1283,1284137,SHT30,temperature_C,BASELINE,27.28313,True,PASS,False,NONE,27.28313,True,0,,100,HEALTHY
sht30_temperature_v02,0,1284,1285137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1285,1286137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1286,1287137,SHT30,temperature_C,BASELINE,27.28313,True,PASS,False,NONE,27.28313,True,0,,100,HEALTHY
sht30_temperature_v02,0,1287,1288137,SHT30,temperature_C,BASELINE,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,0,1288,1289137,SHT30,temperature_C,BASELINE,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,0,1289,1290137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1290,1291137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1291,1292137,SHT30,temperature_C,BASELINE,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,0,1292,1293137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1293,1294137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1294,1295137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1295,1296137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1296,1297137,SHT30,temperature_C,BASELINE,27.28313,True,PASS,False,NONE,27.28313,True,0,,100,HEALTHY
sht30_temperature_v02,0,1297,1298137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1298,1299137,SHT30,temperature_C,BASELINE,27.28313,True,PASS,False,NONE,27.28313,True,0,,100,HEALTHY
sht30_temperature_v02,0,1299,1300137,SHT30,temperature_C,BASELINE,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,0,1300,1301137,SHT30,temperature_C,BASELINE,27.28313,True,PASS,False,NONE,27.28313,True,0,,100,HEALTHY
sht30_temperature_v02,0,1301,1302137,SHT30,temperature_C,BASELINE,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,0,1302,1303137,SHT30,temperature_C,BASELINE,27.28313,True,PASS,False,NONE,27.28313,True,0,,100,HEALTHY
sht30_temperature_v02,0,1303,1304137,SHT30,temperature_C,BASELINE,27.28313,True,PASS,False,NONE,27.28313,True,0,,100,HEALTHY
sht30_temperature_v02,0,1304,1305137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1305,1306137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1306,1307137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1307,1308137,SHT30,temperature_C,BASELINE,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,0,1308,1309137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1309,1310137,SHT30,temperature_C,BASELINE,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,0,1310,1311137,SHT30,temperature_C,BASELINE,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,0,1311,1312137,SHT30,temperature_C,BASELINE,27.35523,True,PASS,False,NONE,27.35523,True,0,,100,HEALTHY
sht30_temperature_v02,0,1312,1313137,SHT30,temperature_C,BASELINE,27.35523,True,PASS,False,NONE,27.35523,True,0,,100,HEALTHY
sht30_temperature_v02,0,1313,1314137,SHT30,temperature_C,BASELINE,27.36858,True,PASS,False,NONE,27.36858,True,0,,100,HEALTHY
sht30_temperature_v02,0,1314,1315137,SHT30,temperature_C,BASELINE,27.36858,True,PASS,False,NONE,27.36858,True,0,,100,HEALTHY
sht30_temperature_v02,0,1315,1316137,SHT30,temperature_C,BASELINE,27.35523,True,PASS,False,NONE,27.35523,True,0,,100,HEALTHY
sht30_temperature_v02,0,1316,1317137,SHT30,temperature_C,BASELINE,27.36858,True,PASS,False,NONE,27.36858,True,0,,100,HEALTHY
sht30_temperature_v02,0,1317,1318137,SHT30,temperature_C,BASELINE,27.36858,True,PASS,False,NONE,27.36858,True,0,,100,HEALTHY
sht30_temperature_v02,0,1318,1319137,SHT30,temperature_C,BASELINE,27.38194,True,PASS,False,NONE,27.38194,True,0,,100,HEALTHY
sht30_temperature_v02,0,1319,1320137,SHT30,temperature_C,BASELINE,27.38194,True,PASS,False,NONE,27.38194,True,0,,100,HEALTHY
sht30_temperature_v02,0,1320,1321137,SHT30,temperature_C,BASELINE,27.41131,True,PASS,False,NONE,27.41131,True,0,,100,HEALTHY
sht30_temperature_v02,0,1321,1322137,SHT30,temperature_C,BASELINE,27.41131,True,PASS,False,NONE,27.41131,True,0,,100,HEALTHY
sht30_temperature_v02,0,1322,1323137,SHT30,temperature_C,BASELINE,27.39796,True,PASS,False,NONE,27.39796,True,0,,100,HEALTHY
sht30_temperature_v02,0,1323,1324137,SHT30,temperature_C,BASELINE,27.39796,True,PASS,False,NONE,27.39796,True,0,,100,HEALTHY
sht30_temperature_v02,0,1324,1325137,SHT30,temperature_C,BASELINE,27.41131,True,PASS,False,NONE,27.41131,True,0,,100,HEALTHY
sht30_temperature_v02,0,1325,1326137,SHT30,temperature_C,BASELINE,27.42466,True,PASS,False,NONE,27.42466,True,0,,100,HEALTHY
sht30_temperature_v02,0,1326,1327137,SHT30,temperature_C,BASELINE,27.41131,True,PASS,False,NONE,27.41131,True,0,,100,HEALTHY
sht30_temperature_v02,0,1327,1328137,SHT30,temperature_C,BASELINE,27.42466,True,PASS,False,NONE,27.42466,True,0,,100,HEALTHY
sht30_temperature_v02,0,1328,1329137,SHT30,temperature_C,BASELINE,27.42466,True,PASS,False,NONE,27.42466,True,0,,100,HEALTHY
sht30_temperature_v02,0,1329,1330137,SHT30,temperature_C,BASELINE,27.42466,True,PASS,False,NONE,27.42466,True,0,,100,HEALTHY
sht30_temperature_v02,0,1330,1331137,SHT30,temperature_C,BASELINE,27.43801,True,PASS,False,NONE,27.43801,True,0,,100,HEALTHY
sht30_temperature_v02,0,1331,1332137,SHT30,temperature_C,BASELINE,27.43801,True,PASS,False,NONE,27.43801,True,0,,100,HEALTHY
sht30_temperature_v02,0,1332,1333137,SHT30,temperature_C,BASELINE,27.41131,True,PASS,False,NONE,27.41131,True,0,,100,HEALTHY
sht30_temperature_v02,0,1333,1334137,SHT30,temperature_C,BASELINE,27.45403,True,PASS,False,NONE,27.45403,True,0,,100,HEALTHY
sht30_temperature_v02,0,1334,1335137,SHT30,temperature_C,BASELINE,27.45403,True,PASS,False,NONE,27.45403,True,0,,100,HEALTHY
